Timestamp,Temperature,ElapsedSecs,BatteryVoltage,LeftCount,RightCount,LeftFeedCount,FeedParadigm
7/7/2023 0:31,24,1312.83,3.26,17,6,125,1
7/7/2023 0:31,24,1313.3,3.26,17,6,126,1
7/7/2023 0:32,24.5,1357.33,3.26,17,6,126,1
7/7/2023 0:42,24,1429.99,3.27,18,6,126,1
7/7/2023 1:37,24.5,1474.56,3.26,19,6,127,1
7/7/2023 1:37,24.5,1478.75,3.27,19,6,128,1
7/7/2023 1:37,24.5,1484.24,3.26,19,6,129,1
7/7/2023 1:37,24.5,1490.79,3.27,19,6,130,1
7/7/2023 1:37,24.5,1493.42,3.26,19,6,131,1
7/7/2023 1:37,24.5,1493.87,3.26,19,6,132,1
7/7/2023 1:37,24.5,1496.81,3.27,19,6,133,1
7/7/2023 1:37,24.5,1498.04,3.26,19,6,134,1
7/7/2023 1:37,24.5,1505.68,3.27,19,6,135,1
7/7/2023 1:37,24.5,1506.29,3.27,19,6,136,1
7/7/2023 1:38,24.5,1521.44,3.26,19,6,137,1
7/7/2023 1:38,24.5,1528.9,3.26,19,6,137,1
7/7/2023 2:14,24.5,1561.98,3.26,20,6,138,1
7/7/2023 2:14,24.5,1563.27,3.26,20,6,139,1
7/7/2023 2:14,24.5,1563.8,3.26,20,6,140,1
7/7/2023 2:14,24.5,1565.27,3.26,20,6,141,1
7/7/2023 2:14,24.5,1568.27,3.26,20,6,142,1
7/7/2023 2:14,24.5,1572.15,3.26,20,6,143,1
7/7/2023 2:14,24.5,1572.83,3.26,20,6,144,1
7/7/2023 2:14,24.5,1587.37,3.27,20,6,145,1
7/7/2023 2:14,24.5,1593.26,3.27,20,6,146,1
7/7/2023 2:14,24.5,1599.31,3.26,20,6,147,1
7/7/2023 2:14,24.5,1600.04,3.26,20,6,148,1
7/7/2023 2:14,24.5,1600.95,3.26,20,6,149,1
7/7/2023 2:14,24.5,1601.92,3.26,20,6,150,1
7/7/2023 2:14,24.5,1602.43,3.26,20,6,151,1
7/7/2023 2:14,24.5,1603.38,3.26,20,6,152,1
7/7/2023 2:14,24.5,1609.48,3.26,20,6,153,1
7/7/2023 2:15,24.5,1612.92,3.26,20,6,154,1
7/7/2023 2:15,24.5,1615.45,3.27,20,6,155,1
7/7/2023 2:15,24.5,1616.92,3.26,20,6,156,1
7/7/2023 2:15,24.5,1617.06,3.26,20,6,156,1
7/7/2023 2:47,24,1647.06,3.25,21,6,157,1
7/7/2023 2:47,24,1648.07,3.26,21,6,158,1
7/7/2023 2:48,24,1656.64,3.26,21,6,159,1
7/7/2023 2:48,24,1659.74,3.26,21,6,160,1
7/7/2023 2:48,24,1660.18,3.26,21,6,161,1
7/7/2023 2:48,24,1661.54,3.26,21,6,162,1
7/7/2023 2:48,24,1662.22,3.26,21,6,163,1
7/7/2023 2:48,24,1677.62,3.26,21,6,164,1
7/7/2023 2:48,24,1678.36,3.26,21,6,165,1
7/7/2023 2:48,24,1693.92,3.26,21,6,166,1
7/7/2023 2:48,24,1695.11,3.27,21,6,167,1
7/7/2023 2:48,24,1698.35,3.26,21,6,168,1
7/7/2023 2:48,24,1698.91,3.26,21,6,169,1
7/7/2023 2:48,24,1703.49,3.26,21,6,169,1
7/7/2023 3:23,24.5,1790.25,3.27,22,6,169,1
7/7/2023 4:31,24,1837.51,3.26,23,6,170,1
7/7/2023 4:31,24,1839.18,3.26,23,6,171,1
7/7/2023 4:31,24,1839.88,3.26,23,6,172,1
7/7/2023 4:31,24,1841.01,3.25,23,6,173,1
7/7/2023 4:31,24,1842.69,3.26,23,6,174,1
7/7/2023 4:31,24,1847.36,3.26,23,6,175,1
7/7/2023 4:31,24,1851.54,3.26,23,6,176,1
7/7/2023 4:31,24,1853.2,3.26,23,6,177,1
7/7/2023 4:32,24,1854.96,3.25,23,6,178,1
7/7/2023 4:32,24,1855.72,3.26,23,6,179,1
7/7/2023 4:32,24,1858.51,3.26,23,6,180,1
7/7/2023 4:32,24,1860.09,3.27,23,6,181,1
7/7/2023 4:32,24,1867.81,3.27,23,6,182,1
7/7/2023 4:32,24,1871.05,3.27,23,6,183,1
7/7/2023 4:32,24,1872.43,3.26,23,6,184,1
7/7/2023 4:32,24,1872.99,3.26,23,6,185,1
7/7/2023 4:32,24,1879,3.26,23,6,186,1
7/7/2023 4:32,24.5,1888.76,3.25,23,6,187,1
7/7/2023 4:32,24.5,1889.3,3.27,23,6,188,1
7/7/2023 4:32,24.5,1890.93,3.27,23,6,189,1
7/7/2023 4:32,24.5,1892.79,3.27,23,6,190,1
7/7/2023 4:32,24.5,1893.71,3.26,23,6,191,1
7/7/2023 4:32,24.5,1895.68,3.26,23,6,192,1
7/7/2023 4:32,24.5,1897.15,3.26,23,6,192,1
7/7/2023 5:08,24,1926.97,3.25,24,6,193,1
7/7/2023 5:08,24,1942.91,3.25,24,6,194,1
7/7/2023 5:08,24,1944.6,3.26,24,6,195,1
7/7/2023 5:08,24,1949.29,3.26,24,6,196,1
7/7/2023 5:09,24,1951.75,3.26,24,6,197,1
7/7/2023 5:09,24,1957.91,3.26,24,6,198,1
7/7/2023 5:09,24,1958.68,3.26,24,6,199,1
7/7/2023 5:09,24,1960.67,3.26,24,6,200,1
7/7/2023 5:09,24,1962.02,3.27,24,6,201,1
7/7/2023 5:09,24,1962.79,3.27,24,6,202,1
7/7/2023 5:09,24,1964.71,3.26,24,6,203,1
7/7/2023 5:09,24,1965.3,3.25,24,6,204,1
7/7/2023 5:09,24,1973.29,3.26,24,6,205,1
7/7/2023 5:09,24,1980.37,3.26,24,6,206,1
7/7/2023 5:09,24,1980.83,3.27,24,6,207,1
7/7/2023 5:09,24,1984.7,3.26,24,6,208,1
7/7/2023 5:09,24,1985.2,3.27,24,6,209,1
7/7/2023 5:09,24,1985.31,3.27,24,6,209,1
7/7/2023 5:15,24,1996.77,3.26,25,6,210,1
7/7/2023 5:15,24,2004.06,3.26,25,6,211,1
7/7/2023 5:15,24,2024.6,3.26,25,6,212,1
7/7/2023 5:16,24,2056,3.26,25,6,212,1
7/7/2023 5:19,24,2062.08,3.27,25,7,212,1
7/7/2023 5:19,24,2062.56,3.27,25,8,212,1
7/7/2023 7:53,24.5,2159.31,3.26,26,8,213,1
7/7/2023 7:53,24.5,2159.86,3.26,26,8,214,1
7/7/2023 7:53,24.5,2162.12,3.26,26,8,215,1
7/7/2023 7:53,24.5,2162.68,3.26,26,8,216,1
7/7/2023 7:53,24.5,2163.69,3.27,26,8,217,1
7/7/2023 7:54,24.5,2166.39,3.26,26,8,218,1
7/7/2023 7:54,24.5,2169.67,3.27,26,8,219,1
7/7/2023 7:54,24.5,2170.64,3.26,26,8,220,1
7/7/2023 7:54,24.5,2171.08,3.26,26,8,221,1
7/7/2023 7:54,24.5,2171.64,3.26,26,8,222,1
7/7/2023 7:54,24.5,2185.17,3.27,26,8,223,1
7/7/2023 7:54,24.5,2186.93,3.26,26,8,224,1
7/7/2023 7:54,24.5,2187.71,3.27,26,8,225,1
7/7/2023 7:54,24.5,2188.71,3.26,26,8,226,1
7/7/2023 7:54,24.5,2189.39,3.26,26,8,227,1
7/7/2023 7:54,24.5,2192.56,3.25,26,8,228,1
7/7/2023 7:54,24.5,2196.05,3.26,26,8,229,1
7/7/2023 7:54,24.5,2197.51,3.26,26,8,230,1
7/7/2023 7:54,24.5,2203.63,3.27,26,8,231,1
7/7/2023 7:54,24.5,2204.89,3.27,26,8,232,1
7/7/2023 7:54,24.5,2205.48,3.26,26,8,233,1
7/7/2023 7:54,24.5,2215.36,3.26,26,8,233,1
7/7/2023 8:06,24.5,2233.88,3.26,27,8,234,1
7/7/2023 8:06,24.5,2238.58,3.27,27,8,235,1
7/7/2023 8:06,24.5,2240.82,3.27,27,8,236,1
7/7/2023 8:06,24.5,2241.5,3.26,27,8,237,1
7/7/2023 8:06,24.5,2243.02,3.26,27,8,238,1
7/7/2023 8:06,24.5,2244.91,3.27,27,8,239,1
7/7/2023 8:06,24.5,2245.69,3.25,27,8,240,1
7/7/2023 8:06,24.5,2246.16,3.26,27,8,241,1
7/7/2023 8:06,24.5,2246.91,3.26,27,8,242,1
7/7/2023 8:06,24.5,2247.41,3.27,27,8,243,1
7/7/2023 8:06,24.5,2248.19,3.26,27,8,244,1
7/7/2023 8:06,24.5,2248.8,3.26,27,8,245,1
7/7/2023 8:06,24.5,2249.25,3.26,27,8,246,1
7/7/2023 8:06,24.5,2253.73,3.27,27,8,247,1
7/7/2023 8:06,24.5,2254.5,3.26,27,8,248,1
7/7/2023 8:06,24.5,2255.29,3.27,27,8,249,1
7/7/2023 8:06,24.5,2258.62,3.26,27,8,250,1
7/7/2023 8:06,24.5,2259.18,3.27,27,8,251,1
7/7/2023 8:06,24.5,2260.81,3.27,27,8,252,1
7/7/2023 8:06,24.5,2262.09,3.26,27,8,253,1
7/7/2023 8:06,24.5,2264.62,3.26,27,8,254,1
7/7/2023 8:06,24.5,2266.56,3.26,27,8,255,1
7/7/2023 8:06,24.5,2269.46,3.26,27,8,256,1
7/7/2023 8:06,24.5,2271.65,3.27,27,8,257,1
7/7/2023 8:06,24.5,2272.59,3.26,27,8,258,1
7/7/2023 8:06,24.5,2273.41,3.27,27,8,259,1
7/7/2023 8:06,24.5,2274.86,3.27,27,8,260,1
7/7/2023 8:06,24.5,2275.43,3.26,27,8,261,1
7/7/2023 8:06,24.5,2277.21,3.27,27,8,262,1
7/7/2023 8:07,24.5,2289.28,3.27,27,8,262,1
7/7/2023 9:58,25,2361.59,3.26,28,8,263,1
7/7/2023 9:58,25,2362.26,3.26,28,8,264,1
7/7/2023 9:58,25,2369.8,3.27,28,8,265,1
7/7/2023 9:58,25,2370.26,3.27,28,8,266,1
7/7/2023 9:58,25,2373.34,3.27,28,8,267,1
7/7/2023 9:58,25,2373.85,3.27,28,8,268,1
7/7/2023 9:58,25,2376.52,3.27,28,8,269,1
7/7/2023 9:58,25,2377.01,3.26,28,8,270,1
7/7/2023 9:58,25,2377.66,3.26,28,8,271,1
7/7/2023 9:58,25,2380.99,3.26,28,8,272,1
7/7/2023 9:58,25,2382.92,3.26,28,8,273,1
7/7/2023 9:58,25,2383.84,3.27,28,8,274,1
7/7/2023 9:58,25,2384.32,3.27,28,8,275,1
7/7/2023 9:58,25,2385.26,3.27,28,8,276,1
7/7/2023 9:58,25,2386.06,3.27,28,8,277,1
7/7/2023 9:58,25,2389.49,3.27,28,8,278,1
7/7/2023 9:59,25,2421.04,3.27,28,8,278,1
7/7/2023 13:37,24.5,2561.03,3.26,29,8,279,1
7/7/2023 13:37,24.5,2561.53,3.26,29,8,280,1
7/7/2023 13:37,24.5,2569.63,3.27,29,8,281,1
7/7/2023 13:37,24.5,2571.01,3.26,29,8,282,1
7/7/2023 13:37,24.5,2572.41,3.26,29,8,283,1
7/7/2023 13:37,24.5,2573.2,3.26,29,8,284,1
7/7/2023 13:37,24.5,2575.7,3.26,29,8,285,1
7/7/2023 13:37,24.5,2576.66,3.27,29,8,286,1
7/7/2023 13:37,24.5,2577.73,3.26,29,8,287,1
7/7/2023 13:37,24.5,2580.04,3.27,29,8,288,1
7/7/2023 13:37,24.5,2587.66,3.26,29,8,289,1
7/7/2023 13:37,24.5,2588.57,3.26,29,8,290,1
7/7/2023 13:37,24.5,2590.01,3.26,29,8,291,1
7/7/2023 13:37,24.5,2592.25,3.27,29,8,292,1
7/7/2023 13:37,24.5,2593.06,3.27,29,8,293,1
7/7/2023 13:37,24.5,2594.19,3.27,29,8,294,1
7/7/2023 13:38,24.5,2603.3,3.26,29,8,295,1
7/7/2023 13:38,24.5,2603.82,3.27,29,8,296,1
7/7/2023 13:38,24.5,2607.23,3.27,29,8,297,1
7/7/2023 13:38,24.5,2607.84,3.26,29,8,298,1
7/7/2023 13:38,24.5,2612.38,3.27,29,8,299,1
7/7/2023 13:38,24.5,2614.79,3.27,29,8,300,1
7/7/2023 13:38,24.5,2614.9,3.27,29,8,300,1
7/7/2023 13:38,25,2625.61,3.27,30,8,301,1
7/7/2023 13:38,25,2626.23,3.26,30,8,302,1
7/7/2023 13:39,25,2631.16,3.27,30,8,303,1
7/7/2023 13:39,25,2632.92,3.27,30,8,304,1
7/7/2023 13:39,25,2635.94,3.26,30,8,305,1
7/7/2023 13:39,25,2642.34,3.27,30,8,306,1
7/7/2023 13:39,25,2646.88,3.27,30,8,307,1
7/7/2023 13:39,25,2648.87,3.27,30,8,308,1
7/7/2023 13:39,25,2649.32,3.27,30,8,309,1
7/7/2023 13:39,25,2651.6,3.27,30,8,310,1
7/7/2023 13:39,25,2652.06,3.26,30,8,311,1
7/7/2023 13:39,25,2653.25,3.27,30,8,312,1
7/7/2023 13:39,25,2655.92,3.26,30,8,313,1
7/7/2023 13:39,25,2656.38,3.27,30,8,314,1
7/7/2023 13:39,25,2657.57,3.26,30,8,315,1
7/7/2023 13:39,25,2658.48,3.26,30,8,316,1
7/7/2023 13:39,25,2658.92,3.26,30,8,317,1
7/7/2023 13:39,25,2660.57,3.27,30,8,318,1
7/7/2023 13:39,25,2663.19,3.26,30,8,319,1
7/7/2023 13:39,25,2663.68,3.27,30,8,320,1
7/7/2023 13:39,25,2665.33,3.27,30,8,321,1
7/7/2023 13:39,25,2667.05,3.27,30,8,322,1
7/7/2023 13:39,25,2667.51,3.27,30,8,323,1
7/7/2023 13:39,25,2676.24,3.27,30,8,324,1
7/7/2023 13:39,25,2677.06,3.27,30,8,325,1
7/7/2023 13:39,25,2678.45,3.27,30,8,326,1
7/7/2023 13:39,25,2678.89,3.27,30,8,327,1
7/7/2023 13:39,25,2680.34,3.27,30,8,328,1
7/7/2023 13:39,25,2682.76,3.27,30,8,329,1
7/7/2023 13:39,25,2682.87,3.27,30,8,329,1
7/7/2023 15:09,24.5,2753.77,3.26,31,8,330,1
7/7/2023 15:09,24.5,2754.52,3.26,31,8,331,1
7/7/2023 15:09,24.5,2758.35,3.26,31,8,332,1
7/7/2023 15:09,24.5,2758.97,3.26,31,8,333,1
7/7/2023 15:09,24.5,2759.5,3.26,31,8,334,1
7/7/2023 15:09,24.5,2760.71,3.26,31,8,335,1
7/7/2023 15:09,24.5,2761.33,3.26,31,8,336,1
7/7/2023 15:09,24.5,2762.88,3.26,31,8,337,1
7/7/2023 15:09,24.5,2763.35,3.26,31,8,338,1
7/7/2023 15:09,24.5,2764.06,3.26,31,8,339,1
7/7/2023 15:09,24.5,2768.29,3.26,31,8,340,1
7/7/2023 15:09,24.5,2772.83,3.26,31,8,341,1
7/7/2023 15:09,24.5,2785.99,3.27,31,8,342,1
7/7/2023 15:09,24.5,2788.5,3.26,31,8,343,1
7/7/2023 15:09,24.5,2789.3,3.26,31,8,344,1
7/7/2023 15:09,24.5,2791.12,3.27,31,8,345,1
7/7/2023 15:09,24.5,2791.69,3.27,31,8,346,1
7/7/2023 15:09,24.5,2793.06,3.27,31,8,347,1
7/7/2023 15:09,24.5,2793.65,3.27,31,8,348,1
7/7/2023 15:09,24.5,2795.01,3.26,31,8,349,1
7/7/2023 15:09,24.5,2797.25,3.26,31,8,350,1
7/7/2023 15:09,24.5,2801.8,3.26,31,8,350,1
7/7/2023 15:14,24.5,2815.39,3.26,32,8,351,1
7/7/2023 15:15,24.5,2862.69,3.27,32,8,352,1
7/7/2023 15:15,24.5,2871.91,3.27,32,8,352,1
7/7/2023 15:15,24.5,2876.25,3.27,32,9,352,1
7/7/2023 15:20,25,2941.81,3.27,33,9,352,1
7/7/2023 15:25,25,3011.57,3.27,34,9,352,1
7/7/2023 15:29,25,3080.75,3.27,35,9,352,1
7/7/2023 15:29,25,3085.1,3.27,35,10,352,1
7/7/2023 15:30,24.5,3121.76,3.26,36,10,353,1
7/7/2023 15:30,24.5,3122.86,3.26,36,10,354,1
7/7/2023 15:31,24.5,3148.92,3.26,36,10,354,1
7/7/2023 15:31,24.5,3153.26,3.27,36,11,354,1
7/7/2023 15:37,24.5,3219.63,3.26,37,11,354,1
7/7/2023 18:28,24.5,3336.96,3.26,38,11,355,1
7/7/2023 18:28,24.5,3337.77,3.27,38,11,356,1
7/7/2023 18:28,24.5,3338.38,3.26,38,11,357,1
7/7/2023 18:29,24.5,3363.77,3.27,38,11,358,1
7/7/2023 18:29,24.5,3368.06,3.26,38,11,359,1
7/7/2023 18:29,24.5,3369.62,3.26,38,11,360,1
7/7/2023 18:29,24.5,3372.8,3.26,38,11,361,1
7/7/2023 18:29,24.5,3373.47,3.27,38,11,362,1
7/7/2023 18:29,24.5,3374.65,3.26,38,11,363,1
7/7/2023 18:29,24.5,3386.11,3.26,38,11,363,1
7/7/2023 20:03,24.5,3452.17,3.26,39,11,364,1
7/7/2023 20:04,24.5,3458.36,3.26,39,11,365,1
7/7/2023 20:04,24.5,3459.94,3.26,39,11,366,1
7/7/2023 20:04,24.5,3461.65,3.26,39,11,367,1
7/7/2023 20:04,24.5,3468.87,3.26,39,11,368,1
7/7/2023 20:04,24.5,3469.57,3.25,39,11,369,1
7/7/2023 20:04,24.5,3472.61,3.27,39,11,370,1
7/7/2023 20:04,24.5,3473.18,3.26,39,11,371,1
7/7/2023 20:04,24.5,3474.28,3.27,39,11,372,1
7/7/2023 20:04,24.5,3475.87,3.27,39,11,373,1
7/7/2023 20:04,24.5,3478.38,3.26,39,11,374,1
7/7/2023 20:04,24.5,3499.71,3.27,39,11,375,1
7/7/2023 20:04,24.5,3500.3,3.26,39,11,376,1
7/7/2023 20:04,24.5,3503.13,3.27,39,11,377,1
7/7/2023 20:04,24.5,3503.73,3.26,39,11,378,1
7/7/2023 20:04,24.5,3507.42,3.27,39,11,379,1
7/7/2023 20:04,24.5,3507.94,3.26,39,11,380,1
7/7/2023 20:04,24.5,3508.05,3.26,39,11,380,1
7/7/2023 20:14,24.5,3523.76,3.26,40,11,381,1
7/7/2023 20:14,24.5,3524.53,3.27,40,11,382,1
7/7/2023 20:14,24.5,3527.23,3.26,40,11,383,1
7/7/2023 20:14,24.5,3534.36,3.26,40,11,384,1
7/7/2023 20:14,24.5,3535.44,3.26,40,11,385,1
7/7/2023 20:14,24.5,3545.2,3.26,40,11,386,1
7/7/2023 20:14,24.5,3549.75,3.27,40,11,387,1
7/7/2023 20:14,24.5,3552.51,3.26,40,11,388,1
7/7/2023 20:14,24.5,3553.61,3.26,40,11,389,1
7/7/2023 20:14,24.5,3562.93,3.26,40,11,390,1
7/7/2023 20:14,24.5,3568.62,3.26,40,11,391,1
7/7/2023 20:14,24.5,3569.1,3.26,40,11,392,1
7/7/2023 20:14,24.5,3570.38,3.26,40,11,393,1
7/7/2023 20:14,24.5,3571.63,3.26,40,11,394,1
7/7/2023 20:15,24.5,3574.97,3.27,40,11,395,1
7/7/2023 20:15,24.5,3576.07,3.26,40,11,396,1
7/7/2023 20:15,24.5,3580.7,3.26,40,11,396,1
